asset_id,month_index,asset_type,dept,section_id,line_type,age_years,days_since_maintenance,maintenance_interval_days,overdue_ratio,annual_gmt,criticality,failures_to_date,months_since_last_defect,season,is_monsoon,defect_within_30d,drainage_quality,formation_condition,true_hazard
TRA00009,9,track_segment,ENG,MAIN01,double,21.55,104,180,0.578,58.2,2,2,3,post_monsoon,0,1,0.523,0.528,0.1155
TRA00009,10,track_segment,ENG,MAIN01,double,21.63,2,180,0.011,58.2,2,3,0,post_monsoon,0,0,0.523,0.528,0.0
TRA00009,11,track_segment,ENG,MAIN01,double,21.72,32,180,0.178,58.2,2,3,1,post_monsoon,0,0,0.523,0.528,0.0116
TRA00009,12,track_segment,ENG,MAIN01,double,21.8,62,180,0.344,58.2,2,3,2,winter,0,0,0.523,0.528,0.0455
TRA00009,13,track_segment,ENG,MAIN01,double,21.88,92,180,0.511,58.2,2,3,3,winter,0,0,0.523,0.528,0.1007
TRA00009,14,track_segment,ENG,MAIN01,double,21.97,122,180,0.678,58.2,2,3,4,winter,0,0,0.523,0.528,0.1733
TRA00009,15,track_segment,ENG,MAIN01,double,22.05,152,180,0.844,58.2,2,3,5,summer,0,0,0.523,0.528,0.2578
TRA00009,16,track_segment,ENG,MAIN01,double,22.13,182,180,1.011,58.2,2,3,6,summer,0,1,0.523,0.528,0.3479
TRA00009,17,track_segment,ENG,MAIN01,double,22.22,6,180,0.033,58.2,2,4,0,summer,1,0,0.523,0.528,0.0007
TRA00009,18,track_segment,ENG,MAIN01,double,22.3,36,180,0.2,58.2,2,4,1,monsoon,1,0,0.523,0.528,0.0294
TRA00009,19,track_segment,ENG,MAIN01,double,22.38,66,180,0.367,58.2,2,4,2,monsoon,1,1,0.523,0.528,0.1027
TRA00009,20,track_segment,ENG,MAIN01,double,22.47,5,180,0.028,58.2,2,5,0,monsoon,1,0,0.523,0.528,0.0005
TRA00009,21,track_segment,ENG,MAIN01,double,22.55,35,180,0.194,58.2,2,5,1,post_monsoon,0,0,0.523,0.528,0.0167
TRA00009,22,track_segment,ENG,MAIN01,double,22.63,65,180,0.361,58.2,2,5,2,post_monsoon,0,0,0.523,0.528,0.0601
TRA00009,23,track_segment,ENG,MAIN01,double,22.72,95,180,0.528,58.2,2,5,3,post_monsoon,0,0,0.523,0.528,0.1285
TRA00010,0,track_segment,ENG,MAIN01,double,14.7,285,180,1.583,58.2,4,0,14,winter,0,1,0.597,0.374,0.4153
TRA00010,1,track_segment,ENG,MAIN01,double,14.78,12,180,0.067,58.2,4,1,0,winter,0,0,0.597,0.374,0.0011
TRA00010,2,track_segment,ENG,MAIN01,double,14.87,42,180,0.233,58.2,4,1,1,winter,0,1,0.597,0.374,0.0155
TRA00010,3,track_segment,ENG,MAIN01,double,14.95,8,180,0.044,58.2,4,2,0,summer,0,0,0.597,0.374,0.0005
TRA00010,4,track_segment,ENG,MAIN01,double,15.03,38,180,0.211,58.2,4,2,1,summer,0,0,0.597,0.374,0.014
TRA00010,5,track_segment,ENG,MAIN01,double,15.12,68,180,0.378,58.2,4,2,2,summer,1,0,0.597,0.374,0.0854
TRA00010,6,track_segment,ENG,MAIN01,double,15.2,98,180,0.544,58.2,4,2,3,monsoon,1,0,0.597,0.374,0.1772
TRA00010,7,track_segment,ENG,MAIN01,double,15.28,128,180,0.711,58.2,4,2,4,monsoon,1,0,0.597,0.374,0.2945
TRA00010,8,track_segment,ENG,MAIN01,double,15.37,158,180,0.878,58.2,4,2,5,monsoon,1,0,0.597,0.374,0.4284
TRA00010,9,track_segment,ENG,MAIN01,double,15.45,188,180,1.044,58.2,4,2,6,post_monsoon,0,1,0.597,0.374,0.31
TRA00010,10,track_segment,ENG,MAIN01,double,15.53,14,180,0.078,58.2,4,3,0,post_monsoon,0,0,0.597,0.374,0.0019
TRA00010,11,track_segment,ENG,MAIN01,double,15.62,44,180,0.244,58.2,4,3,1,post_monsoon,0,0,0.597,0.374,0.0211
TRA00010,12,track_segment,ENG,MAIN01,double,15.7,74,180,0.411,58.2,4,3,2,winter,0,0,0.597,0.374,0.0613
TRA00010,13,track_segment,ENG,MAIN01,double,15.78,104,180,0.578,58.2,4,3,3,winter,0,0,0.597,0.374,0.1203
TRA00010,14,track_segment,ENG,MAIN01,double,15.87,134,180,0.744,58.2,4,3,4,winter,0,0,0.597,0.374,0.1937
TRA00010,15,track_segment,ENG,MAIN01,double,15.95,164,180,0.911,58.2,4,3,5,summer,0,1,0.597,0.374,0.276
TRA00010,16,track_segment,ENG,MAIN01,double,16.03,4,180,0.022,58.2,4,4,0,summer,0,0,0.597,0.374,0.0002
TRA00010,17,track_segment,ENG,MAIN01,double,16.12,34,180,0.189,58.2,4,4,1,summer,1,0,0.597,0.374,0.025
TRA00010,18,track_segment,ENG,MAIN01,double,16.2,64,180,0.356,58.2,4,4,2,monsoon,1,0,0.597,0.374,0.0923
TRA00010,19,track_segment,ENG,MAIN01,double,16.28,94,180,0.522,58.2,4,4,3,monsoon,1,0,0.597,0.374,0.1996
TRA00010,20,track_segment,ENG,MAIN01,double,16.37,124,180,0.689,58.2,4,4,4,monsoon,1,0,0.597,0.374,0.3393
TRA00010,21,track_segment,ENG,MAIN01,double,16.45,154,180,0.856,58.2,4,4,5,post_monsoon,0,0,0.597,0.374,0.2729
TRA00010,22,track_segment,ENG,MAIN01,double,16.53,184,180,1.022,58.2,4,4,6,post_monsoon,0,0,0.597,0.374,0.3663
TRA00010,23,track_segment,ENG,MAIN01,double,16.62,214,180,1.189,58.2,4,4,7,post_monsoon,0,0,0.597,0.374,0.459
TRA00011,0,track_segment,ENG,MAIN01,double,17.6,295,180,1.639,58.2,2,0,7,winter,0,0,0.757,0.414,0.4327
TRA00011,1,track_segment,ENG,MAIN01,double,17.68,6,180,0.033,58.2,2,0,8,winter,0,0,0.757,0.414,0.0002
TRA00011,2,track_segment,ENG,MAIN01,double,17.77,36,180,0.2,58.2,2,0,9,winter,0,0,0.757,0.414,0.01
TRA00011,3,track_segment,ENG,MAIN01,double,17.85,66,180,0.367,58.2,2,0,10,summer,0,0,0.757,0.414,0.035
TRA00011,4,track_segment,ENG,MAIN01,double,17.93,96,180,0.533,58.2,2,0,11,summer,0,0,0.757,0.414,0.0741
TRA00011,5,track_segment,ENG,MAIN01,double,18.02,126,180,0.7,58.2,2,0,12,summer,1,0,0.757,0.414,0.2167
TRA00011,6,track_segment,ENG,MAIN01,double,18.1,156,180,0.867,58.2,2,0,13,monsoon,1,0,0.757,0.414,0.3176
TRA00011,7,track_segment,ENG,MAIN01,double,18.18,186,180,1.033,58.2,2,0,14,monsoon,1,0,0.757,0.414,0.4241
TRA00011,8,track_segment,ENG,MAIN01,double,18.27,216,180,1.2,58.2,2,0,15,monsoon,1,0,0.757,0.414,0.5293
TRA00011,9,track_segment,ENG,MAIN01,double,18.35,246,180,1.367,58.2,2,0,16,post_monsoon,0,0,0.757,0.414,0.3602
TRA00011,10,track_segment,ENG,MAIN01,double,18.43,276,180,1.533,58.2,2,0,17,post_monsoon,0,0,0.757,0.414,0.4098
TRA00011,11,track_segment,ENG,MAIN01,double,18.52,306,180,1.7,58.2,2,0,18,post_monsoon,0,0,0.757,0.414,0.4515
TRA00011,12,track_segment,ENG,MAIN01,double,18.6,336,180,1.867,58.2,2,0,19,winter,0,0,0.757,0.414,0.4849
TRA00011,13,track_segment,ENG,MAIN01,double,18.68,1,180,0.006,58.2,2,0,20,winter,0,0,0.757,0.414,0.0
TRA00011,14,track_segment,ENG,MAIN01,double,18.77,31,180,0.172,58.2,2,0,21,winter,0,0,0.757,0.414,0.0074
TRA00011,15,track_segment,ENG,MAIN01,double,18.85,61,180,0.339,58.2,2,0,22,summer,0,0,0.757,0.414,0.0302
TRA00011,16,track_segment,ENG,MAIN01,double,18.93,91,180,0.506,58.2,2,0,23,summer,0,0,0.757,0.414,0.0675
TRA00011,17,track_segment,ENG,MAIN01,double,19.02,121,180,0.672,58.2,2,0,24,summer,1,0,0.757,0.414,0.2034
TRA00011,18,track_segment,ENG,MAIN01,double,19.1,151,180,0.839,58.2,2,0,25,monsoon,1,1,0.757,0.414,0.3037
TRA00011,19,track_segment,ENG,MAIN01,double,19.18,7,180,0.039,58.2,2,1,0,monsoon,1,0,0.757,0.414,0.0006
TRA00011,20,track_segment,ENG,MAIN01,double,19.27,37,180,0.206,58.2,2,1,1,monsoon,1,0,0.757,0.414,0.0212
TRA00011,21,track_segment,ENG,MAIN01,double,19.35,67,180,0.372,58.2,2,1,2,post_monsoon,0,0,0.757,0.414,0.0415
TRA00011,22,track_segment,ENG,MAIN01,double,19.43,97,180,0.539,58.2,2,1,3,post_monsoon,0,0,0.757,0.414,0.0869
TRA00011,23,track_segment,ENG,MAIN01,double,19.52,127,180,0.706,58.2,2,1,4,post_monsoon,0,0,0.757,0.414,0.1452
TRA00012,0,track_segment,ENG,MAIN01,double,4.1,196,180,1.089,58.2,3,2,5,winter,0,1,0.897,0.857,0.2619
TRA00012,1,track_segment,ENG,MAIN01,double,4.18,5,180,0.028,58.2,3,3,0,winter,0,0,0.897,0.857,0.0002
TRA00012,2,track_segment,ENG,MAIN01,double,4.27,35,180,0.194,58.2,3,3,1,winter,0,0,0.897,0.857,0.0104
TRA00012,3,track_segment,ENG,MAIN01,double,4.35,65,180,0.361,58.2,3,3,2,summer,0,0,0.897,0.857,0.0374
TRA00012,4,track_segment,ENG,MAIN01,double,4.43,95,180,0.528,58.2,3,3,3,summer,0,0,0.897,0.857,0.0801
TRA00012,5,track_segment,ENG,MAIN01,double,4.52,125,180,0.694,58.2,3,3,4,summer,1,0,0.897,0.857,0.2035
TRA00012,6,track_segment,ENG,MAIN01,double,4.6,155,180,0.861,58.2,3,3,5,monsoon,1,0,0.897,0.857,0.2994
TRA00012,7,track_segment,ENG,MAIN01,double,4.68,185,180,1.028,58.2,3,3,6,monsoon,1,1,0.897,0.857,0.4009
TRA00012,8,track_segment,ENG,MAIN01,double,4.77,14,180,0.078,58.2,3,4,0,monsoon,1,0,0.897,0.857,0.0025
TRA00012,9,track_segment,ENG,MAIN01,double,4.85,44,180,0.244,58.2,3,4,1,post_monsoon,0,0,0.897,0.857,0.0185
TRA00012,10,track_segment,ENG,MAIN01,double,4.93,74,180,0.411,58.2,3,4,2,post_monsoon,0,0,0.897,0.857,0.0536
TRA00012,11,track_segment,ENG,MAIN01,double,5.02,104,180,0.578,58.2,3,4,3,post_monsoon,0,0,0.897,0.857,0.1052
TRA00012,12,track_segment,ENG,MAIN01,double,5.1,134,180,0.744,58.2,3,4,4,winter,0,0,0.897,0.857,0.1694
TRA00012,13,track_segment,ENG,MAIN01,double,5.18,164,180,0.911,58.2,3,4,5,winter,0,0,0.897,0.857,0.2415
TRA00012,14,track_segment,ENG,MAIN01,double,5.27,194,180,1.078,58.2,3,4,6,winter,0,1,0.897,0.857,0.3162
TRA00012,15,track_segment,ENG,MAIN01,double,5.35,11,180,0.061,58.2,3,5,0,summer,0,0,0.897,0.857,0.0011
TRA00012,16,track_segment,ENG,MAIN01,double,5.43,41,180,0.228,58.2,3,5,1,summer,0,0,0.897,0.857,0.0175
TRA00012,17,track_segment,ENG,MAIN01,double,5.52,71,180,0.394,58.2,3,5,2,summer,1,0,0.897,0.857,0.0812
TRA00012,18,track_segment,ENG,MAIN01,double,5.6,101,180,0.561,58.2,3,5,3,monsoon,1,0,0.897,0.857,0.1636
TRA00012,19,track_segment,ENG,MAIN01,double,5.68,131,180,0.728,58.2,3,5,4,monsoon,1,1,0.897,0.857,0.2675
TRA00012,20,track_segment,ENG,MAIN01,double,5.77,15,180,0.083,58.2,3,6,0,monsoon,1,0,0.897,0.857,0.0035
TRA00012,21,track_segment,ENG,MAIN01,double,5.85,45,180,0.25,58.2,3,6,1,post_monsoon,0,0,0.897,0.857,0.023
TRA00012,22,track_segment,ENG,MAIN01,double,5.93,75,180,0.417,58.2,3,6,2,post_monsoon,0,0,0.897,0.857,0.0654
TRA00012,23,track_segment,ENG,MAIN01,double,6.02,105,180,0.583,58.2,3,6,3,post_monsoon,0,0,0.897,0.857,0.1272
TRA00013,0,track_segment,ENG,MAIN01,double,23.9,384,180,2.133,58.2,3,0,10,winter,0,0,0.944,0.835,0.5192
TRA00013,1,track_segment,ENG,MAIN01,double,23.98,414,180,2.3,58.2,3,0,11,winter,0,1,0.944,0.835,0.5345
TRA00013,2,track_segment,ENG,MAIN01,double,24.07,2,180,0.011,58.2,3,1,0,winter,0,0,0.944,0.835,0.0
TRA00013,3,track_segment,ENG,MAIN01,double,24.15,32,180,0.178,58.2,3,1,1,summer,0,0,0.944,0.835,0.0089
TRA00013,4,track_segment,ENG,MAIN01,double,24.23,62,180,0.344,58.2,3,1,2,summer,0,0,0.944,0.835,0.0351
TRA00013,5,track_segment,ENG,MAIN01,double,24.32,92,180,0.511,58.2,3,1,3,summer,1,0,0.944,0.835,0.1158
TRA00013,6,track_segment,ENG,MAIN01,double,24.4,122,180,0.678,58.2,3,1,4,monsoon,1,0,0.944,0.835,0.1992
TRA00013,7,track_segment,ENG,MAIN01,double,24.48,152,180,0.844,58.2,3,1,5,monsoon,1,1,0.944,0.835,0.2963
TRA00013,8,track_segment,ENG,MAIN01,double,24.57,8,180,0.044,58.2,3,2,0,monsoon,1,0,0.944,0.835,0.0008
TRA00013,9,track_segment,ENG,MAIN01,double,24.65,38,180,0.211,58.2,3,2,1,post_monsoon,0,0,0.944,0.835,0.0143
TRA00013,10,track_segment,ENG,MAIN01,double,24.73,68,180,0.378,58.2,3,2,2,post_monsoon,0,0,0.944,0.835,0.0475
TRA00013,11,track_segment,ENG,MAIN01,double,24.82,98,180,0.544,58.2,3,2,3,post_monsoon,0,0,0.944,0.835,0.0984
TRA00013,12,track_segment,ENG,MAIN01,double,24.9,128,180,0.711,58.2,3,2,4,winter,0,0,0.944,0.835,0.1635
TRA00013,13,track_segment,ENG,MAIN01,double,24.98,158,180,0.878,58.2,3,2,5,winter,0,0,0.944,0.835,0.2378
TRA00013,14,track_segment,ENG,MAIN01,double,25.07,188,180,1.044,58.2,3,2,6,winter,0,0,0.944,0.835,0.316
TRA00013,15,track_segment,ENG,MAIN01,double,25.15,218,180,1.211,58.2,3,2,7,summer,0,0,0.944,0.835,0.3927
TRA00013,16,track_segment,ENG,MAIN01,double,25.23,248,180,1.378,58.2,3,2,8,summer,0,1,0.944,0.835,0.4639
TRA00013,17,track_segment,ENG,MAIN01,double,25.32,4,180,0.022,58.2,3,3,0,summer,1,0,0.944,0.835,0.0002
TRA00013,18,track_segment,ENG,MAIN01,double,25.4,34,180,0.189,58.2,3,3,1,monsoon,1,0,0.944,0.835,0.0188
TRA00013,19,track_segment,ENG,MAIN01,double,25.48,64,180,0.356,58.2,3,3,2,monsoon,1,0,0.944,0.835,0.0696
TRA00013,20,track_segment,ENG,MAIN01,double,25.57,94,180,0.522,58.2,3,3,3,monsoon,1,0,0.944,0.835,0.1506
TRA00013,21,track_segment,ENG,MAIN01,double,25.65,124,180,0.689,58.2,3,3,4,post_monsoon,0,0,0.944,0.835,0.1715
TRA00013,22,track_segment,ENG,MAIN01,double,25.73,154,180,0.856,58.2,3,3,5,post_monsoon,0,0,0.944,0.835,0.2531
TRA00013,23,track_segment,ENG,MAIN01,double,25.82,184,180,1.022,58.2,3,3,6,post_monsoon,0,1,0.944,0.835,0.3398
TRA00014,0,track_segment,ENG,MAIN01,double,2.2,39,180,0.217,58.2,4,0,23,winter,0,0,0.754,0.747,0.0094
TRA00014,1,track_segment,ENG,MAIN01,double,2.28,69,180,0.383,58.2,4,0,24,winter,0,0,0.754,0.747,0.0303
TRA00014,2,track_segment,ENG,MAIN01,double,2.37,99,180,0.55,58.2,4,0,25,winter,0,0,0.754,0.747,0.0623
TRA00014,3,track_segment,ENG,MAIN01,double,2.45,129,180,0.717,58.2,4,0,26,summer,0,0,0.754,0.747,0.1029
TRA00014,4,track_segment,ENG,MAIN01,double,2.53,159,180,0.883,58.2,4,0,27,summer,0,1,0.754,0.747,0.1492
TRA00014,5,track_segment,ENG,MAIN01,double,2.62,19,180,0.106,58.2,4,1,0,summer,1,0,0.754,0.747,0.0038
TRA00014,6,track_segment,ENG,MAIN01,double,2.7,49,180,0.272,58.2,4,1,1,monsoon,1,0,0.754,0.747,0.0275
TRA00014,7,track_segment,ENG,MAIN01,double,2.78,79,180,0.439,58.2,4,1,2,monsoon,1,0,0.754,0.747,0.0729
TRA00014,8,track_segment,ENG,MAIN01,double,2.87,109,180,0.606,58.2,4,1,3,monsoon,1,0,0.754,0.747,0.1372
TRA00014,9,track_segment,ENG,MAIN01,double,2.95,139,180,0.772,58.2,4,1,4,post_monsoon,0,0,0.754,0.747,0.1341
TRA00014,10,track_segment,ENG,MAIN01,double,3.03,169,180,0.939,58.2,4,1,5,post_monsoon,0,0,0.754,0.747,0.1881
TRA00014,11,track_segment,ENG,MAIN01,double,3.12,199,180,1.106,58.2,4,1,6,post_monsoon,0,0,0.754,0.747,0.2434
TRA00014,12,track_segment,ENG,MAIN01,double,3.2,229,180,1.272,58.2,4,1,7,winter,0,0,0.754,0.747,0.2966
TRA00014,13,track_segment,ENG,MAIN01,double,3.28,17,180,0.094,58.2,4,1,8,winter,0,0,0.754,0.747,0.0019
TRA00014,14,track_segment,ENG,MAIN01,double,3.37,47,180,0.261,58.2,4,1,9,winter,0,0,0.754,0.747,0.0158
TRA00014,15,track_segment,ENG,MAIN01,double,3.45,77,180,0.428,58.2,4,1,10,summer,0,0,0.754,0.747,0.0435
TRA00014,16,track_segment,ENG,MAIN01,double,3.53,107,180,0.594,58.2,4,1,11,summer,0,0,0.754,0.747,0.0831
TRA00014,17,track_segment,ENG,MAIN01,double,3.62,137,180,0.761,58.2,4,1,12,summer,1,1,0.754,0.747,0.2121
TRA00014,18,track_segment,ENG,MAIN01,double,3.7,7,180,0.039,58.2,4,2,0,monsoon,1,0,0.754,0.747,0.0005
TRA00014,19,track_segment,ENG,MAIN01,double,3.78,37,180,0.206,58.2,4,2,1,monsoon,1,0,0.754,0.747,0.0174
TRA00014,20,track_segment,ENG,MAIN01,double,3.87,67,180,0.372,58.2,4,2,2,monsoon,1,0,0.754,0.747,0.0592
TRA00014,21,track_segment,ENG,MAIN01,double,3.95,97,180,0.539,58.2,4,2,3,post_monsoon,0,0,0.754,0.747,0.0771
TRA00014,22,track_segment,ENG,MAIN01,double,4.03,127,180,0.706,58.2,4,2,4,post_monsoon,0,0,0.754,0.747,0.1288
TRA00014,23,track_segment,ENG,MAIN01,double,4.12,157,180,0.872,58.2,4,2,5,post_monsoon,0,0,0.754,0.747,0.1881
TRA00015,0,track_segment,ENG,MAIN01,double,11.6,111,180,0.617,58.2,3,1,7,winter,0,1,0.746,0.652,0.1002
TRA00015,1,track_segment,ENG,MAIN01,double,11.68,17,180,0.094,58.2,3,2,0,winter,0,0,0.746,0.652,0.0024
TRA00015,2,track_segment,ENG,MAIN01,double,11.77,47,180,0.261,58.2,3,2,1,winter,0,0,0.746,0.652,0.0199
TRA00015,3,track_segment,ENG,MAIN01,double,11.85,77,180,0.428,58.2,3,2,2,summer,0,0,0.746,0.652,0.0547
TRA00015,4,track_segment,ENG,MAIN01,double,11.93,107,180,0.594,58.2,3,2,3,summer,0,0,0.746,0.652,0.1046
TRA00015,5,track_segment,ENG,MAIN01,double,12.02,137,180,0.761,58.2,3,2,4,summer,1,1,0.746,0.652,0.2741
TRA00015,6,track_segment,ENG,MAIN01,double,12.1,18,180,0.1,58.2,3,3,0,monsoon,1,0,0.746,0.652,0.0049
TRA00015,7,track_segment,ENG,MAIN01,double,12.18,48,180,0.267,58.2,3,3,1,monsoon,1,0,0.746,0.652,0.0381
TRA00015,8,track_segment,ENG,MAIN01,double,12.27,78,180,0.433,58.2,3,3,2,monsoon,1,0,0.746,0.652,0.1028
TRA00015,9,track_segment,ENG,MAIN01,double,12.35,108,180,0.6,58.2,3,3,3,post_monsoon,0,0,0.746,0.652,0.1181
TRA00015,10,track_segment,ENG,MAIN01,double,12.43,138,180,0.767,58.2,3,3,4,post_monsoon,0,0,0.746,0.652,0.1865
TRA00015,11,track_segment,ENG,MAIN01,double,12.52,168,180,0.933,58.2,3,3,5,post_monsoon,0,0,0.746,0.652,0.2624
TRA00015,12,track_segment,ENG,MAIN01,double,12.6,198,180,1.1,58.2,3,3,6,winter,0,1,0.746,0.652,0.3403
TRA00015,13,track_segment,ENG,MAIN01,double,12.68,9,180,0.05,58.2,3,4,0,winter,0,0,0.746,0.652,0.0008
TRA00015,14,track_segment,ENG,MAIN01,double,12.77,39,180,0.217,58.2,3,4,1,winter,0,0,0.746,0.652,0.0165
TRA00015,15,track_segment,ENG,MAIN01,double,12.85,69,180,0.383,58.2,3,4,2,summer,0,0,0.746,0.652,0.0536
TRA00015,16,track_segment,ENG,MAIN01,double,12.93,99,180,0.55,58.2,3,4,3,summer,0,0,0.746,0.652,0.11
TRA00015,17,track_segment,ENG,MAIN01,double,13.02,129,180,0.717,58.2,3,4,4,summer,1,0,0.746,0.652,0.3001
TRA00015,18,track_segment,ENG,MAIN01,double,13.1,159,180,0.883,58.2,3,4,5,monsoon,1,0,0.746,0.652,0.435
TRA00015,19,track_segment,ENG,MAIN01,double,13.18,189,180,1.05,58.2,3,4,6,monsoon,1,1,0.746,0.652,0.5765
TRA00015,20,track_segment,ENG,MAIN01,double,13.27,7,180,0.039,58.2,3,5,0,monsoon,1,0,0.746,0.652,0.0008
TRA00015,21,track_segment,ENG,MAIN01,double,13.35,37,180,0.206,58.2,3,5,1,post_monsoon,0,0,0.746,0.652,0.0162
TRA00015,22,track_segment,ENG,MAIN01,double,13.43,67,180,0.372,58.2,3,5,2,post_monsoon,0,0,0.746,0.652,0.0552
TRA00015,23,track_segment,ENG,MAIN01,double,13.52,97,180,0.539,58.2,3,5,3,post_monsoon,0,1,0.746,0.652,0.1156
TRA00016,0,track_segment,ENG,MAIN01,double,28.1,243,180,1.35,58.2,4,1,4,winter,0,0,0.875,0.539,0.4338
TRA00016,1,track_segment,ENG,MAIN01,double,28.18,273,180,1.517,58.2,4,1,5,winter,0,1,0.875,0.539,0.4953
TRA00016,2,track_segment,ENG,MAIN01,double,28.27,16,180,0.089,58.2,4,2,0,winter,0,0,0.875,0.539,0.0025
TRA00016,3,track_segment,ENG,MAIN01,double,28.35,46,180,0.256,58.2,4,2,1,summer,0,0,0.875,0.539,0.0229
TRA00016,4,track_segment,ENG,MAIN01,double,28.43,76,180,0.422,58.2,4,2,2,summer,0,0,0.875,0.539,0.064
TRA00016,5,track_segment,ENG,MAIN01,double,28.52,106,180,0.589,58.2,4,2,3,summer,1,0,0.875,0.539,0.2019
TRA00016,6,track_segment,ENG,MAIN01,double,28.6,136,180,0.756,58.2,4,2,4,monsoon,1,0,0.875,0.539,0.3219
TRA00016,7,track_segment,ENG,MAIN01,double,28.68,166,180,0.922,58.2,4,2,5,monsoon,1,0,0.875,0.539,0.4555
TRA00016,8,track_segment,ENG,MAIN01,double,28.77,196,180,1.089,58.2,4,2,6,monsoon,1,0,0.875,0.539,0.5934
TRA00016,9,track_segment,ENG,MAIN01,double,28.85,226,180,1.256,58.2,4,2,7,post_monsoon,0,0,0.875,0.539,0.4444
TRA00016,10,track_segment,ENG,MAIN01,double,28.93,7,180,0.039,58.2,4,2,8,post_monsoon,0,0,0.875,0.539,0.0004
TRA00016,11,track_segment,ENG,MAIN01,double,29.02,37,180,0.206,58.2,4,2,9,post_monsoon,0,0,0.875,0.539,0.0147
TRA00016,12,track_segment,ENG,MAIN01,double,29.1,67,180,0.372,58.2,4,2,10,winter,0,1,0.875,0.539,0.05
TRA00016,13,track_segment,ENG,MAIN01,double,29.18,5,180,0.028,58.2,4,3,0,winter,0,0,0.875,0.539,0.0002
TRA00016,14,track_segment,ENG,MAIN01,double,29.27,35,180,0.194,58.2,4,3,1,winter,0,0,0.875,0.539,0.0145
TRA00016,15,track_segment,ENG,MAIN01,double,29.35,65,180,0.361,58.2,4,3,2,summer,0,0,0.875,0.539,0.052
TRA00016,16,track_segment,ENG,MAIN01,double,29.43,95,180,0.528,58.2,4,3,3,summer,0,1,0.875,0.539,0.1112
TRA00016,17,track_segment,ENG,MAIN01,double,29.52,0,180,0.0,58.2,4,4,0,summer,1,0,0.875,0.539,0.0
TRA00016,18,track_segment,ENG,MAIN01,double,29.6,30,180,0.167,58.2,4,4,1,monsoon,1,0,0.875,0.539,0.0188
TRA00016,19,track_segment,ENG,MAIN01,double,29.68,60,180,0.333,58.2,4,4,2,monsoon,1,0,0.875,0.539,0.0792
TRA00016,20,track_segment,ENG,MAIN01,double,29.77,90,180,0.5,58.2,4,4,3,monsoon,1,0,0.875,0.539,0.1794
TRA00016,21,track_segment,ENG,MAIN01,double,29.85,120,180,0.667,58.2,4,4,4,post_monsoon,0,0,0.875,0.539,0.1911
TRA00016,22,track_segment,ENG,MAIN01,double,29.93,150,180,0.833,58.2,4,4,5,post_monsoon,0,0,0.875,0.539,0.2864
TRA00016,23,track_segment,ENG,MAIN01,double,30.02,180,180,1.0,58.2,4,4,6,post_monsoon,0,0,0.875,0.539,0.3887
TRA00017,0,track_segment,ENG,MAIN01,double,23.6,200,180,1.111,58.2,4,1,25,winter,0,0,0.874,0.896,0.3066
TRA00017,1,track_segment,ENG,MAIN01,double,23.68,230,180,1.278,58.2,4,1,26,winter,0,0,0.874,0.896,0.3729
TRA00017,2,track_segment,ENG,MAIN01,double,23.77,11,180,0.061,58.2,4,1,27,winter,0,0,0.874,0.896,0.001
TRA00017,3,track_segment,ENG,MAIN01,double,23.85,41,180,0.228,58.2,4,1,28,summer,0,0,0.874,0.896,0.0149
TRA00017,4,track_segment,ENG,MAIN01,double,23.93,71,180,0.394,58.2,4,1,29,summer,0,0,0.874,0.896,0.0461
TRA00017,5,track_segment,ENG,MAIN01,double,24.02,101,180,0.561,58.2,4,1,30,summer,1,0,0.874,0.896,0.1391
TRA00017,6,track_segment,ENG,MAIN01,double,24.1,131,180,0.728,58.2,4,1,31,monsoon,1,0,0.874,0.896,0.2274
TRA00017,7,track_segment,ENG,MAIN01,double,24.18,161,180,0.894,58.2,4,1,32,monsoon,1,1,0.874,0.896,0.3273
TRA00017,8,track_segment,ENG,MAIN01,double,24.27,19,180,0.106,58.2,4,2,0,monsoon,1,0,0.874,0.896,0.005
TRA00017,9,track_segment,ENG,MAIN01,double,24.35,49,180,0.272,58.2,4,2,1,post_monsoon,0,0,0.874,0.896,0.0242
TRA00017,10,track_segment,ENG,MAIN01,double,24.43,79,180,0.439,58.2,4,2,2,post_monsoon,0,0,0.874,0.896,0.0641
TRA00017,11,track_segment,ENG,MAIN01,double,24.52,109,180,0.606,58.2,4,2,3,post_monsoon,0,0,0.874,0.896,0.1206
TRA00017,12,track_segment,ENG,MAIN01,double,24.6,139,180,0.772,58.2,4,2,4,winter,0,0,0.874,0.896,0.1895
TRA00017,13,track_segment,ENG,MAIN01,double,24.68,169,180,0.939,58.2,4,2,5,winter,0,0,0.874,0.896,0.2657
TRA00017,14,track_segment,ENG,MAIN01,double,24.77,199,180,1.106,58.2,4,2,6,winter,0,1,0.874,0.896,0.3437
TRA00017,15,track_segment,ENG,MAIN01,double,24.85,16,180,0.089,58.2,4,3,0,summer,0,0,0.874,0.896,0.0026
TRA00017,16,track_segment,ENG,MAIN01,double,24.93,46,180,0.256,58.2,4,3,1,summer,0,0,0.874,0.896,0.0236
TRA00017,17,track_segment,ENG,MAIN01,double,25.02,76,180,0.422,58.2,4,3,2,summer,1,0,0.874,0.896,0.0985
TRA00017,18,track_segment,ENG,MAIN01,double,25.1,106,180,0.589,58.2,4,3,3,monsoon,1,1,0.874,0.896,0.19
